Node,x,y
1024,336.9064026,911.3835907
1025,355.2835999,861.4615936
1026,317.7320023,938.1123962
1027,317.7132034,937.3403931
1028,321.0112,940.9655914
1029,320.4487991,944.8040009
1030,321.3143997,941.5767975
1031,324.6839981,944.4703979
1032,314.3731995,952.6455994
1033,288.1548004,935.8731995
1034,345.4599991,1011.487183
1035,320.933197,968.8259888
1036,363.6752014,1016.842407
1037,319.626,988.1511836
1038,346.0864029,1017.122406
1039,329.3407974,992.0803833
1040,340.8127975,1005.184387
1041,327.8180008,976.0379944
1042,355.9756012,1005.566406
1043,341.0056,987.2591858
1044,333.5355988,1000.626404
1045,354.466796,1011.904784
1046,330.8880005,994.6748047
1047,345.4336014,997.3623962
1048,342.1964035,910.1564026
1049,276.6972008,1300.47998
1050,280.476,1302.424012
1051,273.9336014,1298.692017
1052,248.2590408,1404.596008
1053,254.8804817,1390.435974
1054,227.9446402,90.10797119
1055,249.8474808,1326.880005
1056,247.9403992,1352.343994
1057,249.46924,1257.68494
1058,241.42792,1371.339968
1059,257.99564,1271.839968
1060,317.7116,1192.944
1061,311.0199966,1203.915985
1062,310.308403,1200.90799
1063,317.0587997,1201.992004
1064,311.8015976,1200.332001
1065,314.2748032,1198.019989
1066,320.2776031,1205.716003
1067,320.3108,1204.440004
1068,316.0923996,1205.97998
1069,363.0588074,1281.052002
1070,364.6672058,1271.200012
1071,364.7243958,1281.167969
1072,354.6488037,1260.963989
1073,390.933197,1292.375977
1074,391.1007996,1286.276001
1075,387.0800018,1282.796021
1076,395.5223999,1296.164001
1077,394.3099976,1299.348022
1078,401.616806,1286.711975
1079,354.9960022,1238.64801
1080,355.7200012,1244.624023
1081,357.1396027,1236.83197
1082,397.2156067,1293.124023
1083,394.683197,1289.296021
1084,350.6652069,1234.839966
1085,354.3435974,1241.312012
1086,347.2136002,1242.383972
1087,347.5087967,1245.304016
1088,353.9176025,1246.455994
1089,355.383606,1243.64801
1090,351.3491974,1242.927979
1091,351.6676025,1239.164001
1092,333.7223969,1238.359985
1093,365.5783997,1265.135986
1094,366.5932007,1268.26001
1095,357.7444,1251.184021
1096,359.0276031,1254.927979
1097,361.6544037,1251.067993
1098,361.9687958,1252.451965
1099,354.184404,1254.18402
1100,355.3088074,1250.307983
1101,359.1419983,1261.26001
1102,362.1204071,1256.176025
1103,356.531204,1257.935976
1104,356.8567963,1255.572021
1105,382.938797,1282.271973
1106,373.6475983,1280.992004
1107,377.7144012,1284.047974
1108,378.4624023,1280.383972
1109,382.8128052,1284.97998
1110,372.5588074,1283.176025
1111,352.4600067,1278.651978
1112,359.128006,1276.947998
1113,362.209196,1278.627992
1114,360.492692,1226.729772
1115,359.3692017,1229.975983
1116,354.0451965,1225.47998
1117,360.7180023,1235.26001
1118,362.3739929,1236.916016
1119,370.2332,1226.671996
1120,363.95182,1237.189528
1121,363.587488,1234.129236
1122,324.7832031,1230.09201
1123,317.585556,1216.487996
1124,325.4540024,1226.363983
1125,319.1312027,1220.687988
1126,278.0344,1203.587984
1127,248.6609592,1216.347992
1128,253.66248,1217.951996
1129,251.3229258,1213.352715
1130,244.2320004,1219.891998
1131,247.6896801,1207.747986
1132,269.4459991,1203.695984
1133,264.91214,1219.61904
1134,263.1056,1211.567992
1135,257.3348389,1212.708008
1136,267.698,1207.324004
1137,263.332068,1209.481428
1138,266.7176018,1209.011993
1139,258.9684792,1194.544006
1140,92.8208,477.5863956
1141,88.3856,476.3679956
1142,93.1532,476.2611956
1143,81.7632,485.8455956
1144,94.705596,462.6759956
1145,88.6732025,444.3363953
1146,81.646804,445.8923956
1147,105.6175995,456.5011902
1148,108.9377747,462.2680054
1149,102.4736023,452.3247986
1150,112.6364,459.0884076
1151,93.713996,445.8352036
1152,86.907196,454.0823975
1153,110.2,483.2835956
1154,115.1492,486.5955956
1155,117.050796,501.6143956
1156,110.4568,495.6251956
1157,120.5759964,457.5632019
1158,122.428804,459.1167916
1159,36.8588,449.6459956
1160,48.3679962,434.9499817
1161,47.158,458.4267956
1162,56.5232,467.5063956
1163,48.9632,459.0971956
1164,4.8892,448.5103956
1165,13.5644,442.2575956
1166,0.6268,446.3247956
1167,65.1,470.8307956
1168,68.2632,489.2147956
1169,64.203996,446.8851916
1170,73.646804,462.4051836
1171,55.395204,434.8779916
1172,59.698396,434.9587996
1173,186.6066017,522.302002
1174,132.7519989,526.9759979
1175,176.0639992,571.2267914
1176,180.5344429,495.0879974
1177,135.4347992,517.8091888
1178,214.4829998,525.6027985
1179,140.5951996,543.7055969
1180,156.5233307,527.8246613
1181,231.3655558,476.7391052
1182,119.9988022,505.5047913
1183,141.5022278,543.620224
1184,138.1251984,500.8179932
1185,111.4632034,508.8815918
1186,105.1022263,521.8224335
1187,133.2068024,554.3011932
1188,143.9522247,488.8224335
1189,117.8860016,522.8047943
1190,103.2116013,514.7579956
1191,157.388401,495.0411987
1192,189.6003609,428.4299927
1193,131.2995987,513.8096008
1194,207.8455601,479.3091888
1195,117.5988846,501.5679932
1196,109.3188858,525.2979889
1197,204.58028,589.8147876
1198,204.8948803,565.377594
1199,128.7600021,546.5057678
1200,153.4720001,522.6251984
1201,126.2577744,533.6157684
1202,206.9843597,510.4919891
1203,203.0306396,495.505188
1204,160.7360001,563.3751984
1205,142.1172028,549.5576019
1206,197.87484,529.6679996
1207,191.4166679,579.7135468
1208,115.1019974,524.3183899
1209,190.92032,575.9223956
1210,127.9703979,530.9700012
1211,126.6656036,514.9875946
1212,166.9515991,545.8755951
1213,198.5256405,522.9559937
1214,216.440644,509.0991956
1215,126.082222,511.4591064
1216,153.1724014,544.2323914
1217,181.9567604,576.3412018
1218,220.202656,515.2191925
1219,112.480004,524.9023876
1220,106.8732,502.8315876
1221,196.927776,578.0035516
1222,100.0223999,514.822403
1223,208.4250002,552.5800018
1224,107.024004,510.2015996
1225,93.126404,510.1971876
1226,182.5503616,557.2315979
1227,185.1628418,463.8987885
1228,180.5244446,447.9157715
1229,187.4940414,579.8135986
1230,128.3580017,546.8555908
1231,135.4544449,528.4013214
1232,127.0831985,536.0619965
1233,209.6585598,542.5715942
1234,125.4955597,532.8824463
1235,136.7335968,521.8819885
1236,168.3655548,566.2180023
1237,214.0416002,493.9207916
1238,199.7602406,548.2139893
1239,206.4682398,460.6116028
1240,202.9773197,439.764801
1241,204.8559599,520.6268005
1242,219.4066,451.5659956
1243,182.3964806,566.5056
1244,100.8712006,491.3551941
1245,144.465552,526.6068876
1246,140.9411087,527.6435547
1247,169.2224007,479.1147919
1248,138.967772,558.3624436
1249,146.606004,438.1531996
1250,36.3356018,432.75
1251,130.0072021,443.8935852
1252,7.989592,436.0895996
1253,137.8591995,438.7828064
1254,86.4279938,436.3648071
1255,126.221996,437.7275996
1256,72.909196,427.2555836
1257,111.3407974,281.8200073
1258,57.5552063,427.2640076
1259,100.335196,434.7099916
1260,64.9328003,428.9595947
1261,54.2444,427.1319885
1262,61.3999939,427.1636047
1263,218.148456,411.560791
1264,208.44212,403.5704036
1265,218.184968,358.444397
1266,211.3703203,399.9736023
1267,216.372668,405.0447996
1268,210.8033199,407.0248108
1269,216.215688,396.7927856
1270,219.4833333,406.0779956
1271,206.232056,399.5201676
1272,223.238024,408.6755981
1273,119.0400009,489.4279938
1274,237.81112,416.4423956
1275,222.020912,413.5047956
1276,248.506,426.7687956
1277,238.80636,422.9203956
1278,263.5584,420.3847956
1279,244.81168,409.9291956
1280,235.27852,411.5487956
1281,251.71028,429.4619956
1282,261.7696,417.4559956
1283,234.17288,413.9815956
1284,227.25768,404.5111956
1285,257.33096,418.3655956
1286,248.09732,424.2807956
1287,226.35676,417.2503956
1288,230.28052,407.9135956
1289,237.68644,418.9747956
1290,223.4477,408.8207956
1291,251.24784,412.6423956
1292,203.2258,439.7351956
1293,244.882196,417.1456676
1294,255.29496,416.2047956
1295,225.01464,438.5723956
1296,240.1184,417.6491956
1297,231.8006,418.3319956
1298,244.73888,449.5351956
1299,239.25068,416.5499956
1300,229.8176,413.0707956
1301,225.585,410.3419956
1302,273.4276,394.0747956
1303,244.65816,417.8155956
1304,266.1048,427.8039956
1305,230.31876,428.9503956
1306,264.4784,422.5855956
1307,270.3344,392.6631956
1308,228.60868,420.4427956
1309,245.80432,432.4667956
1310,248.27552,436.5603956
1311,242.76304,412.9431956
1312,261.74,426.5099956
1313,236.67148,425.0527956
1314,150.3155975,454.7995911
1315,175.8384018,444.3760071
1316,153.9468002,446.7388
1317,148.1495972,451.203186
1318,141.8275986,456.6131897
1319,143.9716034,458.3532104
1320,133.7771988,460.7027893
1321,160.7252007,459.8359985
1322,149.4208,466.9663996
1323,132.1564026,464.9011993
1324,241.8113194,498.7567902
1325,239.2792397,510.066391
1326,186.4882393,421.2107849
1327,192.8500805,400.1955872
1328,167.3807983,422.6903992
1329,165.1744003,426.1063843
1330,182.6102409,409.1144104
1331,171.9124,411.0507756
1332,172.8675995,417.6144104
1333,158.1315994,438.8751831
1334,205.7898798,397.9823914
1335,204.8610401,426.2727966
1336,154.6355972,433.1755981
1337,187.6743584,403.0727844
1338,193.9650402,414.0151978
1339,147.7867966,438.4047852
1340,169.5456009,442.5935974
1341,199.177,397.0423889
1342,165.8572006,431.7528076
1343,80.646392,495.3847956
1344,260.444444,460.7391076
1345,254.46,438.6513289
1346,260.1709862,442.0735168
1347,244.9279556,468.090271
1348,265.6597748,440.7843933
1349,261.8013306,462.9861145
1350,267.1231003,438.9020081
1351,252.9566689,430.4238892
1352,262.2328339,432.5965576
1353,254.328312,434.8638316
1354,263.6504135,463.6416016
1355,262.404776,451.5431076
1356,259.0181198,466.918396
1357,242.4799595,449.0835876
1358,261.9220009,447.2160034
1359,253.1541214,468.4664001
1360,251.3633194,429.7492065
1361,238.2199993,474.9079895
1362,250.26152,431.3675836
1363,255.7805862,462.903656
1364,260.5989304,447.7944031
1365,257.3619118,437.1717529
1366,288.5468,472.3371876
1367,272.2984009,481.5379944
1368,282.188,474.3079996
1369,278.3639984,475.4951935
1370,292.3995972,467.3191986
1371,285.061204,473.3807996
1372,268.0167999,472.3631897
1373,293.3491974,459.6144104
1374,290.8076019,460.3135986
1375,293.979599,450.990387
1376,293.0227966,450.9140015
1377,292.0332031,453.2559814
1378,293.7575989,455.5007935
1379,289.2447968,468.633194
1380,276.0808,475.5363916
1381,274.9328,475.6975996
1382,270.0056,439.4472036
1383,268.5239983,446.4339905
1384,268.7556,443.6687916
1385,289.9860001,467.5903931
1386,292.1640015,467.072403
1387,292.8192,467.2875996
1388,264.5988007,476.1791992
1389,262.3815994,474.1591949
1390,293.7791977,461.3359985
1391,272.62678,474.9082156
1392,393.4084015,1027.669983
1393,424.0888062,1005.37561
1394,391.4143982,1004.722382
1395,392.2451935,1017.418396
1396,382.4360046,1010.681183
1397,389.4568024,997.423584
1398,424.6031952,925.6803894
1399,428.7799988,1027.803589
1400,421.40518,1040.445588
1401,420.9832,948.3347916
1402,381.8699951,919.6947937
1403,468.3731995,1238.59198
1404,470.1387939,1175.664001
1405,421.7015991,1229.156006
1406,414.1119995,1260.26001
1407,459.6439972,1322.388
1408,499.1332092,1401.895996
1409,432.6716003,1353.323975
1410,407.5547943,1290.380005
1411,393.595993,1248.099976
1412,428.105196,1172.731996
1413,445.4824066,1126.299988
1414,429.0720062,1137.063995
1415,427.2312012,1149.26001
1416,421.3800049,843.086792
1417,412.2944031,870.4667969
1418,413.4288025,859.9104004
1419,400.2088013,855.4084015
1420,421.60776,841.3157556
1421,419.25,815.3323975
1422,405.7071991,842.2139969
1423,459.2012024,840.5579987
1424,495.1268005,850.5111999
1425,439.5599976,801.8783951
1426,435.5299988,831.6307983
1427,434.9600067,1085.048004
1428,433.4552002,1053.661987
1429,441.0803986,1063.936798
1430,439.8679962,1012.75
1431,400.1387939,876.1900024
1432,391.2671967,910.1172028
1433,396.9004059,891.8356018
1434,400.4367981,887.959198
1435,409.975552,879.2068836
1436,393.799608,879.3343956
1437,405.133194,911.5332031
1438,415.1300049,896.8899994
1439,441.223204,965.5211956
1440,433.572403,954.5307922
1441,463.7971954,1025.442383
1442,451.6580048,943.5927887
1443,465.3748016,1013.115204
1444,446.9723969,962.7187958
1445,371.947204,952.9519956
1446,374.1732025,994.8079834
1447,379.1000061,977.4411926
1448,378.802002,987.4432068
1449,385.031601,996.632782
1450,443.890396,869.1663956
1451,427.2568054,876.4263916
1452,442.3659973,868.5540009
1453,466.5879974,922.8883972
1454,442.4248047,916.6228027
1455,427.183197,941.3347931
1456,438.2299957,943.0056
1457,434.0196075,920.1651916
1458,312.3087997,1010.046783
1459,299.450798,1021.100403
1460,296.3547974,1010.979584
1461,313.1511993,998.1887817
1462,283.4371986,1017.981201
1463,309.344804,1012.413208
1464,313.1500015,1028.857605
1465,307.0087967,1008.24881
1466,281.523201,1014.833588
1467,310.8871994,1022.712402
1468,312.7111969,1039.716003
1469,309.8619995,999.5584106
1470,319.2687988,1039.182404
1471,304.3687973,1035.696808
1472,294.3283997,1015.186798
1473,306.5948029,998.1368103
1474,309.2368011,1002.626007
1475,304.721604,1046.463196
1476,304.456398,1010.475189
1477,318.4708023,1015.092407
1478,248.7230396,1039.044403
1479,250.82304,1046.223204
1480,254.1540413,1044.235596
1481,266.1864014,1138.884003
1482,273.6427994,1134.76001
1483,315.5479965,1084.469604
1484,315.3623962,1089.986786
1485,326.7248001,1072.822388
1486,300.9776001,1062.779205
1487,310.6187973,1073.2948
1488,319.0400009,1095.094788
1489,319.6516037,1091.422791
1490,329.9356003,1099.575592
1491,322.3651962,1059.859985
1492,313.2572021,1060.7948
1493,290.8848038,1052.406006
1494,305.8087997,1087.363586
1495,308.9983978,1086.7612
1496,312.735199,1076.151184
1497,317.7488022,1073.973999
1498,323.0367966,1075.143585
1499,319.8527985,1086.975189
1500,315.373388,1081.099128
1501,309.235604,1175.168
1502,328.6231995,1031.351593
1503,321.7603989,1046.443604
1504,346.8384018,1018.697205
1505,321.8096008,1050.94519
1506,347.5067978,1028.12561
1507,342.6940002,1026.661987
1508,340.758796,1032.229188
1509,334.266,1027.920412
1510,325.1732025,1032.419189
1511,325.0044022,1011.703583
1512,327.2968,1022.756804
1513,350.7563934,1018.857605
1514,325.765604,1040.967592
1515,343.4188004,1023.31839
1516,356.5435944,1029.694
1517,327.0423965,1043.065186
1518,355.9483948,1018.604797
1519,299.5892029,1128.152008
1520,280.5284004,1142.631989
1521,286.2264023,1138.548004
1522,291.9532013,1129.76001
1523,308.598396,1173.876008
1524,330.02274,1053.173168
1525,326.8351974,1063.197601
1526,330.7864,1060.944396
1527,332.8035965,1055.436401
1528,325.9260025,1068.563995
1529,263.2947998,1008.212006
1530,272.7916,1030.333192
1531,286.1215973,1042.69519
1532,264.1199989,1027.68161
1533,260.608,1025.1156
1534,264.5471992,1023.329193
1535,259.3380394,1031.881592
1536,271.8451996,1019.06839
1537,271.960022,1040.185181
1538,266.5648003,1090.426788
1539,288.441597,1046.780792
1540,274.5299988,1037.681183
1541,263.0615997,1034.346802
1542,253.9284782,1027.188385
1543,329.6128006,1077.20639
1544,236.7673206,1013.62439
1545,275.6503983,1121.936005
1546,270.7196007,1123.527985
1547,293.0836029,1117.524811
1548,292.528801,1120.167999
1549,287.1315994,1120.623993
1550,246.0796795,1126.47998
1551,252.3964806,1115.452789
1552,258.1911583,1119.755981
1553,252.4528,1112.775604
1554,259.1104813,1113.850006
1555,247.7328396,1121.079987
1556,250.0349598,1117.974396
1557,289.5456009,1130.660004
1558,288.7804031,1135.984009
1559,289.7564011,1126.395996
1560,284.1755981,1152.303986
1561,304.8848038,1142.735992
1562,285.6060028,1150.320007
1563,260.6792,1135.480396
1564,263.2751999,1146.115997
1565,304.7152023,1099.22879
1566,302.987999,1106.675995
1567,305.206398,1118.052002
1568,297.7055969,1093.647186
1569,306.8087997,1103.419586
1570,269.759201,1113.993988
1571,321.5344009,1108.915588
1572,329.319603,1109.213196
1573,300.5307999,1090.998383
1574,293.8427963,1096.708405
1575,301.9352036,1119.249603
1576,287.6292038,1104.040802
1577,199.7534809,1197.723999
1578,215.2399201,1263.940002
1579,206.52728,1261.492004
1580,201.8868809,1267.055969
1581,209.6921997,1281.572021
1582,203.58996,1275.336
1583,185.9188385,1281.179993
1584,222.548476,1210.90799
1585,216.3258319,1199.14801
1586,226.1970401,1219.212006
1587,214.3330002,1202.139984
1588,223.3256559,1229.031982
1589,215.84432,1210.596008
1590,205.1589603,1231.864014
1591,208.3192396,1248.575989
1592,205.4219198,1254.291992
1593,209.8710403,1253.263977
1594,216.432668,1255.703979
1595,216.424,1244.655996
1596,232.4954004,1171.587982
1597,225.9387999,1160.895996
1598,239.2332001,1179.548004
1599,236.7159195,1176.824005
1600,237.2880402,1175.455994
1601,229.0464001,1167.447998
1602,240.1289997,1192.803986
1603,243.7488403,1183.712006
1604,241.2027206,1180.507996
1605,237.2806396,1192.019989
1606,239.7768002,1179.220001
1607,221.8431441,1125.287994
1608,195.4977207,1146.131989
1609,212.7334399,1159.359985
1610,219.397156,1157.123993
1611,213.4479198,1134.083984
1612,204.5452,1128.863984
1613,208.4069996,1138.307983
1614,242.0914881,1101.190544
1615,244.7586803,1121.100006
1616,244.6674004,1128.679993
1617,235.1015596,1132.343994
1618,238.14888,1133.216003
1619,238.2718792,1123.876007
1620,226.56524,1134.187988
1621,230.9823198,1126.347992
1622,245.3189201,1118.422791
1623,241.5305595,1131.919983
1624,241.1885605,1120.615997
1625,185.8143997,1221.612
1626,225.40076,1135.484008
1627,176.1968,1289.343996
1628,124.773201,1255.115967
1629,110.4632034,1331.976013
1630,107.3423996,1333.528015
1631,152.4568024,1302.528015
1632,114.3468018,1304.555969
1633,137.3443985,1277.463989
1634,113.5868,1331.872008
1635,135.3132019,1316.227966
1636,138.0199966,1313.716003
1637,126.4723969,1321.40802
1638,142.9899979,1306.567993
1639,169.2855988,1287.208008
1640,67.842408,1297.383972
1641,75.7288055,1307.339966
1642,69.0876,1299.115968
1643,48.6555939,1309.547974
1644,53.8188019,1308.364014
1645,69.306792,1298.880004
1646,80.22,1273.63202
1647,137.1511993,1186.600006
1648,96.8423996,1205.355988
1649,156.8875999,1234.339966
1650,131.0576019,1175.863983
1651,138.4888,1194.011993
1652,92.2388,1183.376007
1653,178.1976013,1142.268005
1654,78.7723999,1316.288025
1655,98.717598,1331.971985
1656,91.133194,1313.807983
1657,103.8336029,1391.263977
1658,84.2156067,1324.216003
1659,95.6643982,1322.895996
1660,79.3388062,1309.372009
1661,380.3204041,1185.847992
1662,416.8200073,1198.807983
1663,376.4976044,1188.891998
1664,370.9875946,1170.019989
1665,313.569603,1172.70401
1666,332.7567978,1172.388
1667,320.8723984,1159.664001
1668,310.433197,1152.195984
1669,310.5571976,1174.751984
1670,358.0787964,1174.872009
1671,343.1352,1176.339996
1672,376.896392,1222.187988
1673,366.0608063,1133.988007
1674,357.788408,1154.515992
1675,411.372408,1146.575988
1676,307.8955994,1122.548004
1677,320.4077776,1131.224662
1678,318.1760025,1192.019989
1679,335.4599991,1183.108002
1680,323.7404022,1198.160004
1681,340.9179993,1201.243988
1682,339.3068008,1205.355988
1683,346.9680023,1194.955994
1684,347.1200027,1188.699982
1685,365.0644073,1201.003998
1686,344.7916031,1204.85199
1687,369.6067963,1204.996002
1688,338.8768005,1146.075989
1689,326.1539993,1146.712006
1690,342.314003,1135.29599
1691,331.956398,1128.243988
1692,378.1716003,1023.587982
1693,368.154007,1038.96759
1694,395.6284027,1069.404785
1695,402.4936066,1224.507996
1696,398.096405,1237.783997
1697,375.862793,1205.664001
1698,344.5736008,1206.727997
1699,232.5223198,1125.70401
1700,369.1723938,1267.356018
1701,343.6707993,838.2935944
1702,500.5360107,145.1799927
1703,495.5003967,55.0679932
1704,498.9316101,67.487976
1705,298.8855972,99.315979
1706,487.6556091,113.3919676
1707,486.2860107,138.5079956
1708,471.5776062,95.59997558
1709,448.6692047,38.62799072
1710,446.3132019,40.85998535
1711,459.0175934,99.8640136
1712,456.0455933,72.22796631
1713,361.346405,342.0383911
1714,411.797196,330.8035876
1715,303.1824036,95.45196533
1716,358.6179962,269.8280028
1717,381.1067963,420.2539978
1718,389.4571991,435.4871826
1719,370.885192,230.6239916
1720,385.2128,335.9316116
1721,303.5944,93.7880236
1722,370.599596,329.7756036
1723,377.1904,340.6524036
1724,392.5596008,362.1579895
1725,456.1788025,85.487976
1726,365.0460052,346.8891907
1727,353.7371979,271.4599915
1728,399.229599,444.1955872
1729,349.5359955,340.6619873
1730,410.479599,249.3720093
1731,370.4759979,230.0079956
1732,338.7603989,390.4208069
1733,360.1696014,359.6011963
1734,355.7700043,245.8760072
1735,385.6468048,392.1087952
1736,376.1952057,380.836792
1737,397.540802,326.5939941
1738,453.4199982,181.2039795
1739,340.8211975,351.5575867
1740,382.7700043,422.8331909
1741,394.2576,254.6159956
1742,371.7100067,316.6119995
1743,413.0375977,314.3880005
1744,351.388396,332.1007996
1745,406.4272003,271.5759888
1746,340.5044022,346.6148071
1747,298.955132,95.3255836
1748,354.7187958,403.7947998
1749,385.0124054,439.2671814
1750,375.4084,411.3572076
1751,377.8303986,421.1991882
1752,373.1564026,301.519989
1753,406.7559967,447.3287964
1754,451,109.5319824
1755,324.290396,398.8971876
1756,414.264801,345.8955994
1757,383.153595,271.5960083
1758,380.7740021,412.4544067
1759,383.404007,332.4711914
1760,391.1148071,381.1583862
1761,300.0052032,96.83599853
1762,399.7431946,420.1256104
1763,339.9375992,338.142395
1764,361.7344055,243.2799988
1765,347.2287979,293.996002
1766,324.9140015,328.8903809
1767,355.7552032,395.0299988
1768,341.8936005,370.7615967
1769,338.5815964,338.392395
1770,381.9660034,398.5763855
1771,505.141608,92.4439636
1772,323.1727982,398.3455811
1773,409.796004,230.2720036
1774,360.1412048,378.6928101
1775,349.2447968,359.2044067
1776,355.2707977,246.899994
1777,384.9671936,411.8236084
1778,378.8692,374.3303836
1779,384.2680054,424.6775818
1780,363.3267975,356.9223938
1781,350.6264038,261.0839844
1782,349.3500061,302.4559937
1783,407.3683929,350.7335815
1784,463.1192017,72.156006
1785,307.9039993,82.15197754
1786,414.1719971,280.4599916
1787,370.0207977,410.229187
1788,349.786408,344.2055956
1789,461.9671936,137.5960084
1790,367.5783997,414.703186
1791,339.8031998,343.4252014
1792,348.5104065,394.699585
1793,478.0487976,57.72796631
1794,331.6408005,388.7583923
1795,500.7788086,125.6480104
1796,338.1348038,325.6287842
1797,392.4756012,408.8183899
1798,383.4004059,423.264801
1799,363.5104065,404.3580017
1800,379.6096039,382.6304016
1801,462.2924042,114.5280151
1802,392.4291992,403.7232056
1803,368.5276032,413.5360107
1804,348.4644012,275.743988
1805,386.930404,433.8263836
1806,373.3619995,417.4667969
1807,356.8027954,246.071991
1808,388.8495941,386.0943909
1809,331.9020004,389.3751831
1810,409.546402,348.152008
1811,347.7699966,310.6999817
1812,397.9403992,366.9895935
1813,353.479599,391.6499939
1814,412.7115936,304.9400024
1815,358.9176025,350.6108093
1816,386.0164032,423.0888062
1817,458.5823975,113.5999756
1818,370.9664002,350.9451904
1819,351.587204,331.3559876
1820,332.4112015,396.9267883
1821,340.7779999,328.8283997
1822,379.255204,387.7967836
1823,405.4143982,369.9263916
1824,363.2440033,383.5319824
1825,374.994788,358.0279836
1826,355.9552,325.5404036
1827,376.4131928,381.8335876
1828,354.5468,381.7955916
1829,391.5231934,377.4168091
1830,367.1047974,240.6359863
1831,351.3368073,257.1919861
1832,364.4980011,372.7951965
1833,330.1752014,321.6615906
1834,487.5387878,69.1119996
1835,381.1855926,406.2279968
1836,352.8840027,348.2547913
1837,383.1087952,424.0176086
1838,341.5859985,382.106781
1839,346.4451981,330.5859985
1840,397.2823944,440.3187866
1841,362.399596,363.8455796
1842,304.6116028,91.12402344
1843,345.4308014,317.5239868
1844,379.1815948,232.0759888
1845,397.8876038,426.8948059
1846,341.9764023,392.7564087
1847,368.6060028,288.4920044
1848,375.7779999,409.6847839
1849,342.3544006,334.0527954
1850,391.7888031,367.9216003
1851,349.6452026,320.7803955
1852,375.2723999,350.6296082
1853,402.3547974,229.1159972
1854,326.7328033,399.1256104
1855,398.7276001,417.6459961
1856,410.1199951,230.2999878
1857,305.28248,87.8110836
1858,386.1360016,344.8555908
1859,360.2920074,411.3363953
1860,350.9344025,250.7479858
1861,350.0435944,351.3572083
1862,356.223999,249.1040039
1863,353.2064056,301.3840027
1864,323.6271973,329.8043823
1865,345.285202,377.7095947
1866,366.964798,286.5879822
1867,331.0815964,329.5032043
1868,392.4447937,415.0827942
1869,387.143996,368.4983836
1870,369.450392,231.7919916
1871,350.75,306.639984
1872,379.4467926,300.8160095
1873,379.4875946,418.5436096
1874,389.6103973,333.970398
1875,350.7711945,384.9111938
1876,379.992004,387.9403996
1877,478.9447937,91.7600096
1878,353.8148041,343.5440063
1879,398.6036072,425.6355896
1880,464.6976013,119.5239868
1881,344.2687988,328.1923828
1882,415.1712036,229.3559875
1883,342.764801,366.5368042
1884,362.468399,295.1520081
1885,374.1808,360.1672076
1886,326.1447983,392.4871826
1887,454.7071991,92.9119872
1888,303.8516006,92.815979
1889,382.5592041,424.392395
1890,384.6228027,300.2600096
1891,371.5767975,234.5559998
1892,351.5944061,399.3460083
1893,377.9963989,240.4360046
1894,441.4223938,192.6519776
1895,354.2516022,372.493988
1896,370.5032044,235.691986
1897,374.781601,233.1439819
1898,375.223204,300.7040116
1899,391.7619934,404.5791931
1900,370.8040009,267.1119995
1901,387.7556,428.7752075
1902,324.7032013,326.5535889
1903,354.654404,312.2160036
1904,387.9144,367.8887956
1905,479.2604065,128.0839844
1906,395.9676056,415.4212036
1907,355.3188019,253.4799805
1908,360.877592,312.6839916
1909,375.8036041,336.8536072
1910,357.0823975,407.897583
1911,342.132796,354.9096076
1912,349.4163971,337.898407
1913,376.7016,412.8348076
1914,303.1424026,91.70397949
1915,345.3096008,349.3088074
1916,440.8244019,68.60797119
1917,364.7935944,335.9555969
1918,448.1884003,178.0599976
1919,383.1808014,427.1072082
1920,399.528,346.6207876
1921,378.714798,417.0820007
1922,435.6004028,53.33197021
1923,339.9736023,358.4759827
1924,394.5847931,438.2707825
1925,361.572403,329.1051941
1926,390.9931946,424.3012085
1927,464.5355988,134.5159912
1928,354.7028046,248.0360108
1929,391.632004,293.6520076
1930,341.9328,373.4064036
1931,318.2244034,392.4696045
1932,360.8560028,395.7355957
1933,364.320404,258.899994
1934,333.717598,394.2720032
1935,356.7415924,400.6123962
1936,409.9279938,274.0239868
1937,385.0428009,396.7915954
1938,274.7243996,1122.496002
1939,234.7328396,1221.619995
1940,203.6735592,1209.179993
1941,188.2937603,1170.367981
1942,192.39748,1149.811981
1943,188.8472805,1161.235992
1944,192.10908,1161.007996
1945,224.4841199,1135.984009
1946,209.0171204,1150.527985
1947,211.3512001,1144.063995
1948,223.690732,1137.635986
1949,206.2305603,1178.559998
1950,209.1792002,1166.199982
1951,211.0994797,1175.279999
1952,185.4374008,1208.455994
1953,184.6028404,1206.152008
1954,179.3135986,1214.191986
1955,186.05336,1199.063996
1956,214.9269199,1187.083984
1957,233.306668,1189.785772
1958,185.8414001,1194.255981
1959,181.32312,1200.716004
1960,190.4806805,1170.656006
1961,189.9356403,1162.536011
1962,369.8764038,1225.311981
1963,295.0671997,1115.358398
1964,299.8091965,1119.039581
1965,254.1584816,1119.286804
1966,289.535202,1138.079987
1967,281.0051994,1138.988007
1968,285.8664017,1130.643982
1969,288.9520035,1118.780792
1970,185.0073204,1180.175995
1971,371.7456055,815.2859955
1972,359.4335938,1266.727966
1973,358.5312042,1260.403992
1974,406.9756,251.0679916
1975,405.4980011,251.447998
1976,388.6396027,411.9415894
1977,389.9640045,413.674408
1978,366.3480072,232.1359863
1979,357.7048035,240.1480104
1980,336.719596,395.2756036
